Date,Open,High,Low,Close,Adj Close,Volume
25-Apr-18,108.58,109,107.61,108.89,96.84,"1,009,200"
24-Apr-18,110.59,111.13,108.5,108.5,96.5,"3,034,900"
23-Apr-18,106.45,106.72,105.57,105.98,94.26,"1,179,600"
20-Apr-18,106.8,106.8,105.86,106,94.27,"1,004,000"
19-Apr-18,108.86,109.07,107.09,107.87,95.94,"900,300"
18-Apr-18,109.58,109.6,108.76,109.01,96.95,"639,000"
17-Apr-18,108.45,109.63,108.32,109.44,97.33,"587,200"
16-Apr-18,108.39,108.5,107.73,107.95,96.01,"390,700"
13-Apr-18,108.54,108.62,107.86,108.13,96.17,"483,500"
12-Apr-18,107.71,108.19,107.59,107.91,95.97,"602,600"
11-Apr-18,107.31,108,106.86,106.97,95.14,"794,600"
10-Apr-18,107.98,108.36,107.26,107.74,95.82,"969,900"
9-Apr-18,107.95,108.08,107.12,107.17,95.31,"821,500"
6-Apr-18,105.84,106.45,105.06,105.36,93.7,"598,600"
5-Apr-18,105.47,106.1,105.1,105.44,93.77,"468,300"
4-Apr-18,102.37,104.75,102.33,104.47,92.91,"690,300"
3-Apr-18,103.89,104.16,102.69,103.67,92.2,"1,043,500"
2-Apr-18,105.08,105.18,102.42,103.29,91.86,"452,400"
29-Mar-18,104.73,105.84,104.26,105.16,93.53,"670,000"
28-Mar-18,103.95,105.2,103.54,103.98,92.48,"1,044,200"
27-Mar-18,104.9,105.34,102.42,103.03,91.63,"815,200"
26-Mar-18,104.71,105.12,102.75,104.83,93.23,"627,500"
23-Mar-18,104.26,104.39,102.41,102.48,91.14,"800,800"
22-Mar-18,104.72,105.41,103.87,103.94,92.44,"936,500"
21-Mar-18,104.8,105.85,104.73,105.1,93.47,"693,900"
20-Mar-18,104.1,105.2,104.1,104.9,93.29,"878,000"
19-Mar-18,106.16,106.26,105.24,106.24,94.49,"485,600"
16-Mar-18,107.48,108.25,107.29,107.52,95.62,"578,400"
15-Mar-18,108.3,109,108.05,108.49,96.49,"819,500"
14-Mar-18,108.6,108.65,107.4,108.08,96.12,"492,800"
13-Mar-18,109.48,109.53,107.4,107.62,95.71,"730,900"
12-Mar-18,108.81,109.26,108.23,108.98,96.92,"717,900"
9-Mar-18,108.41,109.2,108.27,109.12,97.05,"876,200"
8-Mar-18,108.46,108.88,108.08,108.34,96.35,"1,154,100"
7-Mar-18,107.4,107.94,106.86,107.91,95.97,"1,356,700"
6-Mar-18,105.12,105.33,104.7,105.08,93.45,"656,600"
5-Mar-18,103.02,104.77,102.98,104.6,93.03,"1,018,900"
2-Mar-18,101.7,102.85,101.08,102.71,91.35,"795,800"
1-Mar-18,102.82,103.05,101.15,102,90.72,"1,966,200"
28-Feb-18,105.12,105.69,104.44,104.5,92.94,"946,200"
27-Feb-18,105.45,105.79,104.07,104.07,92.56,"993,300"
26-Feb-18,104.31,105.36,103.71,105.31,93.66,"1,813,500"
23-Feb-18,103.96,104.96,103.79,104.9,93.29,"1,388,100"
22-Feb-18,103.43,104.61,102.95,104.14,92.62,"1,183,100"
21-Feb-18,104.13,104.75,103.2,103.25,91.83,"1,195,800"
20-Feb-18,103.99,104.93,103.84,104.23,92.7,"1,600,800"
16-Feb-18,104.61,105.58,104.55,104.9,93.29,"547,200"
15-Feb-18,105.34,105.66,104,105.56,93.88,"1,204,200"
14-Feb-18,102.48,105.17,102.44,105.13,93.5,"1,121,300"
13-Feb-18,102.59,102.95,102.18,102.8,91.43,"933,900"
12-Feb-18,102.92,103.24,102.18,102.75,91.38,"959,300"
